A040000;1384940855
AC001;1381756229
AC004;1381756229
AC007;1381756229
RA00005;1384940937
RA00006;1384940937
RA00007;1384940937
SG004;1386156797
SG009;1388417889
SG012;1388417906
SG025;1386156804
VE00016;1386156812
VE00022;1386156821
